"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","platform_code"
"1387","TER-ALV","Terminal Alvorada",,"-10.91321","-37.089393",,,"0",,,
2983	-10.932136	-37.047961
3035	-10.936888	-37.068532
3036	-10.93473	-37.07462
3037	-10.936665	-37.072119
3041	-10.93871	-37.07408
3046	-10.942083	-37.073692
3055	-10.944427	-37.072665
3059	-10.993673	-37.052401
3060	-10.94694	-37.06330
3065	-10.941865	-37.060346
3066	-10.941865	-37.060346
3088	-11.02663	-37.07606
3091	-11.03127	-37.07927
3093	-11.04562	-37.08858
3098	-11.05607	-37.09558
3108	-11.06045	-37.09880
3121	-11.06458	-37.10201
3138	-11.06742	-37.10360
3143	-11.067443	-37.103563
3146	-11.08312	-37.11433
3148	-11.09332	-37.12187
3150	-10.92561	-37.070091
3175	-11.097136	-37.14082
3179	-11.10539	-37.14936
3180	-11.09735	-37.13802
3182	-11.09890	-37.13550
3202	-11.10102	-37.12936
3207	-11.101156	-37.12937
3214	-11.09988	-37.148621
3217	-11.09854	-37.14433
3219	-10.91478	-37.06422
3221	-10.908477	-37.062513
3285	-10.925578	-37.070032
3286	-10.920896	-37.066286
3288	-11.094986	-37.139012
3290	-11.09213	-37.13680
3291	-11.08875	-37.13405
3295	-11.07600	-37.12531
3296	-11.07605	-37.125306
3297	-11.06355	-37.13854
3340	-10.970083	-37.057811
3344	-11.069404	-37.132844
3353	-10.97606	-37.06684
3371	-10.97269	-37.063322
3384	-10.96979	-37.06726
3390	-10.97159	-37.06895
3404	-10.97324	-37.07130
3409	-10.97131	-37.072848
3416	-10.968943	-37.069941
3476	-11.07012	-37.12100
3477	-11.070117	-37.120824
3483	-11.05624	-37.11086
3484	-11.05163	-37.10749
3485	-11.05102	-37.10719
3486	-11.047563	-37.104531
3489	-11.04376	-37.10177
3495	-11.04150	-37.10502
3500	-11.04158	-37.11810
3504	-11.038387	-37.097752
3505	-11.03840	-37.09793
3506	-11.03319	-37.09396
3507	-11.03322	-37.09414
3508	-11.03056	-37.09205
3512	-11.02443	-37.08760
3592	-10.98611	-37.05854
3593	-10.989008	-37.060523
3595	-10.992024	-37.061981
3597	-10.992466	-37.062746
3598	-10.996629	-37.066182
3599	-10.99665	-37.066244
3600	-10.998872	-37.068162
3605	-11.011545	-37.07797
3719	-10.98625	-37.06045
3720	-10.98642	-37.06033
3721	-10.98609	-37.06572
3722	-10.98661	-37.06726
3724	-10.98762	-37.07047
3725	-10.98818	-37.07284
3728	-10.990652	-37.073596
3730	-10.99237	-37.07710
3731	-10.99001	-37.07665
3732	-10.99039	-37.07946
3733	-10.99439	-37.08161
3838	-10.99547	-37.08508
3839	-10.99571	-37.08121
3840	-10.99802	-37.08272
3841	-11.00338	-37.08684
3842	-11.00264	-37.08814
3845	-10.99551	-37.09039
3848	-11.00957	-37.08173
3849	-11.00797	-37.08387
3981	-10.98975	-37.05844
3991	-10.99661	-37.07276
3994	-10.934035	-37.077792
3995	-10.93423	-37.07798
4093	-10.95984	-37.054811
4095	-10.95984	-37.054811
4097	-10.969136	-37.053391
4099	-10.972584	-37.053763
4108	-10.975834	-37.053538
4111	-10.979209	-37.053366
4112	-10.982962	-37.052949
4114	-10.985485	-37.052553
4122	-10.98125	-37.062905
4123	-10.981626	-37.062611
4124	-10.979233	-37.066626
4125	-10.979461	-37.067113
4126	-10.978091	-37.068962
4127	-10.977821	-37.070445
4129	-10.975203	-37.074923
4136	-10.965593	-37.079402
4169	-10.933518	-37.059442
4170	-10.932992	-37.059264
4179	-10.909662	-37.06137
4182	-10.909753	-37.071675
4191	-10.899771	-37.09713
4192	-10.900883	-37.095265
4193	-10.902478	-37.09284
4201	-10.897106	-37.096533
4240	-10.895046	-37.091896
4246	-10.894132	-37.09656
4252	-10.888428	-37.095375
4261	-10.890822	-37.101552
4262	-10.88963	-37.09935
4264	-10.89147	-37.097374
4265	-10.894345	-37.094636
4334	-10.903771	-37.092161
4336	-10.903028	-37.087922
4338	-10.905884	-37.082332
4422	-10.944409	-37.046928
4423	-10.945631	-37.045741
4424	-10.948477	-37.045502
4425	-10.948556	-37.045165
4428	-10.956412	-37.045439
4429	-10.960759	-37.04348
4430	-10.96363	-37.042396
4431	-10.966296	-37.042652
4504	-10.974529	-37.050453
4506	-10.971086	-37.04888
4517	-10.973267	-37.045831
4521	-10.979099	-37.047203
4522	-10.978962	-37.047253
4599	-10.967032	-37.041213
4600	-10.963319	-37.040975
4602	-10.959569	-37.042599
4604	-10.955427	-37.044561
4672	-10.971071	-37.042241
4681	-10.953616	-37.076114
4682	-10.955846	-37.07646
4683	-10.957223	-37.076916
4685	-10.961332	-37.077201
4686	-10.962834	-37.0809
4690	-10.963444	-37.084053
4692	-10.965877	-37.086198
4695	-10.96744	-37.087592
4696	-10.9693	-37.089213
4699	-10.971372	-37.085143
4703	-10.971723	-37.089257
4711	-10.978191	-37.085486
4713	-10.980074	-37.089585
4714	-10.981706	-37.091763
4720	-10.986587	-37.098071
4753	-10.932835	-37.079649
4755	-10.929735	-37.076331
4756	-10.929611	-37.07629
4758	-10.930404	-37.079017
4759	-10.930191	-37.079083
4760	-10.928093	-37.07805
4762	-10.926361	-37.077256
4765	-10.92301	-37.075947
4768	-10.923048	-37.06384
4772	-10.932229	-37.071759
4790	-10.905613	-37.089776
4792	-10.906776	-37.086578
4796	-10.899135	-37.078471
4799	-10.897061	-37.081214
4805	-10.892592	-37.080615
4808	-10.892395	-37.081961
4837	-10.90348	-37.06030
4842	-10.89881	-37.06123
4844	-10.89869	-37.06352
4845	-10.896535	-37.067608
4846	-10.897307	-37.067625
4849	-10.89340	-37.07105
4852	-10.893048	-37.073051
4853	-10.891021	-37.075317
4882	-10.87915	-37.088854
4883	-10.877571	-37.089842
4890	-10.871652	-37.07623
4891	-10.874091	-37.076856
4913	-10.884854	-37.082764
4916	-10.883245	-37.081773
4917	-10.879452	-37.079169
4918	-10.877322	-37.078109
4919	-10.880105	-37.079693
4920	-10.875886	-37.077481
4921	-10.875886	-37.077481
4924	-10.870427	-37.078297
4925	-10.870587	-37.078384
4948	-10.884851	-37.076027
4985	-10.893517	-37.063209
4996	-10.906573	-37.059317
5018	-10.88175	-37.07240
5024	-10.88289	-37.06606
5026	-10.882782	-37.064537
5048	-10.874016	-37.060549
5050	-10.872339	-37.059376
5052	-10.870518	-37.057163
5053	-10.870406	-37.055782
5063	-10.88063	-37.048821
5068	-10.886697	-37.050588
5098	-10.892014	-37.05821
5139	-10.917072	-37.073242
5141	-10.914874	-37.07408
5142	-10.910671	-37.075605
5143	-10.911276	-37.075771
5160	-10.902815	-37.061491
5174	-10.894635	-37.072513
5191	-10.915738	-37.070245
5192	-10.914777	-37.070628
5193	-10.917424	-37.082392
5208	-10.910906	-37.080261
5209	-10.911028	-37.080012
5210	-10.910537	-37.083079
5211	-10.910575	-37.083183
5232	-10.943725	-37.08669
5235	-10.942815	-37.082874
5249	-10.946623	-37.085934
5251	-10.948129	-37.084654
5253	-10.947035	-37.088435
5279	-10.975862	-37.094994
5292	-10.982866	-37.096506
5295	-10.985889	-37.098186
5297	-10.98772	-37.098936
5299	-10.989733	-37.099669
5305	-10.999021	-37.10263
5318	-11.00787	-37.10879
5319	-10.953263	-37.06949
5320	-10.953222	-37.071884
5321	-10.95654	-37.072816
5347	-10.95407	-37.067186
5348	-10.954676	-37.06595
5351	-10.956673	-37.063494
5352	-10.954492	-37.062241
5353	-10.954401	-37.062108
5354	-10.952863	-37.060632
5355	-10.952867	-37.060212
5373	-10.972123	-37.08195
5384	-10.90737	-37.096161
5385	-10.913244	-37.091704
5388	-10.9091	-37.095705
5391	-10.906594	-37.098398
5393	-10.941694	-37.078805
5395	-10.90855	-37.086857
5396	-10.903441	-37.082401
5399	-10.918562	-37.062602
1780	-10.91833	-37.074186
1785	-10.918374	-37.07407
2116	-10.902893	-37.08778
2152	-10.904933	-37.06282
2162	-10.905048	-37.063097
2179	-10.938969	-37.060864
2180	-10.938848	-37.06088
2186	-10.927977	-37.055613
2288	-10.940087	-37.064724
2329	-10.927873	-37.069775
2371	-10.929502	-37.051011
2377	-10.931911	-37.053114
2379	-10.933121	-37.053829
2386	-10.941915	-37.060484
2932	-10.955982	-37.05324
2949	-10.950804	-37.051669
2952	-10.950583	-37.051571
2955	-10.945368	-37.050976
3100	-10.988649	-37.048951
3154	-10.925485	-37.069962
3210	-11.10572	-37.15127
3212	-10.92487	-37.05012
3216	-10.91777	-37.06479
3312	-11.07454	-37.12562
3362	-10.974355	-37.064735
3364	-10.976696	-37.066427
3383	-10.971786	-37.063535
3401	-10.973486	-37.073092
3413	-10.968814	-37.071818
3414	-10.967564	-37.070752
3481	-11.06460	-37.11691
3488	-11.043466	-37.101678
3502	-11.04107	-37.09977
3509	-11.03053	-37.09214
3511	-11.02776	-37.09014
3513	-11.02438	-37.08767
3514	-11.02068	-37.08477
3515	-11.02075	-37.08496
3596	-10.992024	-37.061981
3602	-10.998693	-37.068242
3603	-11.008865	-37.075886
3610	-11.01757	-37.082457
3726	-10.98912	-37.07409
3869	-11.00797	-37.09032
3996	-10.93432	-37.07813
4110	-10.977983	-37.053691
4134	-10.968955	-37.081457
4180	-10.910472	-37.065359
4181	-10.910291	-37.067972
4250	-10.88948	-37.093062
4325	-10.90490	-37.08678
4337	-10.90352	-37.08411
4339	-10.906281	-37.079789
4350	-10.896443	-37.102745
4354	-10.899068	-37.098299
4520	-10.975875	-37.046439
4674	-10.973408	-37.042773
4676	-10.975172	-37.043176
4679	-10.979079	-37.044641
4680	-10.953556	-37.0764
4684	-10.961599	-37.077319
4688	-10.962315	-37.083017
4697	-10.969507	-37.089008
4700	-10.970995	-37.084789
4707	-10.974756	-37.07749
4754	-10.932657	-37.079525
4764	-10.923185	-37.07597
4766	-10.920918	-37.074954
4795	-10.900798	-37.076874
4810	-10.894626	-37.083601
4843	-10.898522	-37.065542
4850	-10.893277	-37.070992
4879	-10.881695	-37.086304
4881	-10.878787	-37.088897
4914	-10.885208	-37.083069
4922	-10.873099	-37.077507
4923	-10.873463	-37.077506
4942	-10.886426	-37.072634
4950	-10.883868	-37.073813
4951	-10.883657	-37.073677
4992	-10.890111	-37.066788
5054	-10.871681	-37.053668
5092	-10.900542	-37.056291
5126	-10.895079	-37.053058
5127	-10.895079	-37.053058
5128	-10.894037	-37.054272
5129	-10.891262	-37.053979
5130	-10.890643	-37.053878
5131	-10.890321	-37.053784
5133	-10.891827	-37.051831
5134	-10.891411	-37.051798
5135	-10.894874	-37.051358
5136	-10.896955	-37.051047
5197	-10.914821	-37.082011
5198	-10.914807	-37.082037
5212	-10.910575	-37.083183
5214	-10.91041	-37.085276
5217	-10.914476	-37.085813
5218	-10.914456	-37.085912
5241	-10.935087	-37.089635
5243	-10.940821	-37.08939
5289	-10.977719	-37.095497
5300	-10.992625	-37.101018
5387	-10.909606	-37.092131
5397	-10.90502	-37.063083
14966	-10.89701	-37.051021
15131	-15.796444	-47.894327
1399	-10.914126	-37.088804
1406	-10.920038	-37.083756
1532	-10.930017	-37.081735
1563	-10.949953	-37.070324
1814	-10.924037	-37.05335
1877	-10.932937	-37.074543
2088	-10.912978	-37.067307
2093	-10.912472	-37.067396
2130	-10.924415	-37.07149
2181	-10.941126	-37.057761
2183	-10.9309	-37.057861
2184	-10.930658	-37.057479
2227	-10.903605	-37.076126
2236	-10.903585	-37.07362
2272	-10.913215	-37.057418
2339	-10.929576	-37.063713
2343	-10.929588	-37.063443
2361	-10.91323	-37.052693
2412	-10.908431	-37.085951
2480	-10.911574	-37.056715
3038	-10.93704	-37.07235
3039	-10.940005	-37.073661
3043	-10.93928	-37.07549
3050	-10.942083	-37.073692
3056	-10.944342	-37.07527
3058	-10.990112	-37.05031
3062	-10.99682	-37.05476
3064	-10.950145	-37.065113
3076	-11.02503	-37.07497
3081	-11.02542	-37.07544
3090	-11.02655	-37.07621
3092	-11.03122	-37.07941
3094	-11.04553	-37.08868
3096	-11.05176	-37.09286
3097	-11.05172	-37.09303
3099	-11.05603	-37.09569
3111	-11.06039	-37.09889
3122	-11.06450	-37.10214
3142	-11.06735	-37.10374
3147	-11.08328	-37.11465
3149	-11.09331	-37.12200
3151	-11.09807	-37.12533
3152	-11.09829	-37.12537
3153	-10.92561	-37.070091
3155	-10.98976	-37.04926
3176	-11.09684	-37.14090
3177	-11.10069	-37.14455
3178	-11.10297	-37.14703
3181	-11.09755	-37.13804
3183	-11.09897	-37.135651
3211	-11.103554	-37.151547
3213	-11.100572	-37.14977
3215	-10.91757	-37.06428
3287	-11.09485	-37.13915
3289	-11.09215	-37.13694
3292	-11.08870	-37.13421
3293	-11.08202	-37.12950
3294	-11.08199	-37.12963
3298	-11.040399	-37.121946
3319	-11.074674	-37.125603
3331	-11.071787	-37.130496
3335	-11.072032	-37.130365
3348	-10.969812	-37.057708
3350	-11.069339	-37.132852
3351	-10.970388	-37.06179
3357	-10.976696	-37.066427
3367	-11.06487	-37.13677
3375	-11.06492	-37.136881
3388	-10.970355	-37.067184
3393	-10.97510	-37.07104
3397	-10.976192	-37.072005
3398	-10.97231	-37.06869
3399	-10.976816	-37.069739
3400	-11.06590	-37.13894
3402	-10.975265	-37.07455
